wallet_id,total_transaction_count,total_transaction_sum,big_transaction_count,big_transaction_sum,small_transaction_count,small_transaction_sum,from_transaction_count,from_transaction_sum,to_transaction_count,to_transaction_sum,to_unique_wallet,from_unique_wallet,from_unique_big,to_unique_big,from_unique_small,to_unique_small,classification
244961,1,16.216596190693412,0,0,1,16.216596190693412,0,0,0,0,1,1,0,0,1,1,Positive
244962,1,16.523560759066484,1,16.523560759066484,1,16.523560759066484,0,0,0,0,0,1,0,0,1,0,Positive
244963,1,19.855765269241687,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
244964,1,38.09565251326591,1,38.09565251326591,1,38.09565251326591,0,0,0,0,0,1,0,0,0,0,Negative
244965,1,22.332403794398513,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
244966,1,22.1095601980663,1,22.1095601980663,1,22.1095601980663,0,0,0,0,0,1,0,0,0,0,Positive
244967,1,20.904207459569005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
244970,1,21.13875549559564,1,21.13875549559564,1,21.13875549559564,0,0,0,0,0,1,0,0,0,0,Positive
244971,2,20.01728149346041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
244977,1,20.605593178073285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
244980,1,21.185179726053576,1,21.185179726053576,1,21.185179726053576,0,0,0,0,0,1,0,0,0,0,Positive
244985,1,20.604482300956445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
244986,1,20.030118656386467,1,20.030118656386467,1,20.030118656386467,0,0,0,0,0,1,0,0,0,0,Positive
244990,1,16.208452675024045,1,16.208452675024045,1,16.208452675024045,0,0,0,0,0,1,0,0,1,0,Positive
244993,1,21.755469218884738,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
244995,1,24.635288842374557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
244996,1,9.392661928770137,1,9.392661928770137,1,9.392661928770137,0,0,0,0,0,1,0,0,1,0,Positive
244999,1,16.811242831518264,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
245000,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,Positive
245002,1,22.738168857488677,1,22.738168857488677,1,22.738168857488677,0,0,0,0,0,1,0,0,0,0,Positive
245014,1,16.3166640927784,1,16.3166640927784,1,16.3166640927784,0,0,0,0,0,1,0,0,1,0,Positive
245021,1,20.364778787850707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245022,4,21.934604343164743,4,21.934604343164743,4,21.934604343164743,0,0,0,0,1,0,0,0,0,0,Positive
245024,1,19.11382792451231,1,19.11382792451231,1,19.11382792451231,0,0,0,0,0,1,0,0,0,0,Positive
245025,7,23.555217797557624,0,0,0,0,7,23.555217797557624,1,21.60831767601694,1,0,0,0,0,0,Positive
245028,1,6.907755278982137,1,6.907755278982137,1,6.907755278982137,0,0,0,0,0,1,0,0,1,0,Positive
245030,1,16.98131597346898,1,16.98131597346898,2,17.674463154028924,0,0,0,0,1,1,0,0,1,1,Positive
245031,1,20.283985869094366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245032,1,20.69821679386724,1,20.69821679386724,1,20.69821679386724,0,0,0,0,0,1,0,0,0,0,Positive
245036,1,18.58619518242994,1,18.58619518242994,1,18.58619518242994,1,18.58619518242994,0,0,0,1,0,0,0,0,Positive
245039,1,23.02570498389085,0,0,0,0,1,23.02570498389085,0,0,0,1,0,0,0,0,Positive
245040,3,21.128730945054574,3,21.128730945054574,3,21.128730945054574,0,0,0,0,1,0,0,0,0,0,Negative
245044,1,15.326232497459216,1,15.326232497459216,1,15.326232497459216,0,0,0,0,0,1,0,0,1,0,Positive
245045,1,23.025850929940457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245047,1,23.212496458214467,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245048,1,19.57539485216492,1,19.57539485216492,1,19.57539485216492,0,0,0,0,0,1,0,0,0,0,Positive
245053,1,18.469470908121796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245055,1,21.41741251783944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245064,3,26.997790541895473,3,26.997790541895473,3,26.997790541895473,0,0,0,0,0,0,0,0,0,0,Negative
245069,1,36.86236883086203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Negative
245070,1,26.152035990263172,1,26.152035990263172,1,26.152035990263172,0,0,0,0,0,1,0,0,0,0,Positive
245074,1,20.148003909040735,1,20.148003909040735,1,20.148003909040735,0,0,0,0,0,1,0,0,0,0,Positive
245076,1,17.944964283516608,1,17.944964283516608,1,17.944964283516608,0,0,0,0,0,1,0,0,1,0,Positive
245079,1,20.72326583694641,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
245081,1,15.150530571885536,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
245083,1,17.66254858527443,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
245085,3,22.48872135262125,0,0,4,19.2911308004354,0,0,0,0,1,0,0,0,0,0,Negative
245086,1,20.013193988788558,1,20.013193988788558,1,20.013193988788558,0,0,0,0,0,1,0,0,0,0,Positive
245087,1,20.107079697522593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245088,2,17.475989997432908,2,17.475989997432908,2,17.475989997432908,0,0,0,0,0,0,0,0,0,0,Positive
245091,11,21.426363348359523,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
245093,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
245095,1,16.19066744379255,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
245099,1,19.465074171705343,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245101,1,37.0891586266576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Negative
245102,1,17.182806387950748,1,17.182806387950748,1,17.182806387950748,0,0,0,0,0,1,0,0,1,0,Positive
245103,7,23.357157705652483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
245106,144,44.05409376214364,144,44.05409376214364,144,44.05409376214364,0,0,0,0,1,0,0,0,0,0,Negative
245108,1,34.85762235885258,1,34.85762235885258,1,34.85762235885258,0,0,0,0,1,1,0,0,0,0,Negative
245109,1,21.416435051263612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245112,2,22.058266903678753,2,22.058266903678753,2,22.058266903678753,0,0,0,0,0,0,0,0,0,0,Positive
245114,1,24.38681721615156,1,24.38681721615156,1,24.38681721615156,0,0,0,0,0,1,0,0,0,0,Positive
245115,1,19.33697147582652,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245116,1,19.5347038568496,1,19.5347038568496,1,19.5347038568496,0,0,0,0,0,1,0,0,0,0,Positive
245120,1,16.22163010037156,1,16.22163010037156,1,16.22163010037156,0,0,0,0,0,1,0,0,1,0,Positive
245121,1,36.14821430734479,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Negative
245125,1,22.738168857488677,0,0,0,0,1,22.738168857488677,0,0,0,1,0,0,0,0,Positive
245129,1,21.81769957662577,0,0,0,0,1,21.81769957662577,1,21.81769957662577,1,1,0,0,0,0,Positive
245130,1,21.870845723882862,1,21.870845723882862,1,21.870845723882862,1,21.870845723882862,0,0,0,1,0,0,0,0,Positive
245131,1,21.858665231549008,0,0,0,0,1,21.858665231549008,0,0,0,1,0,0,0,0,Positive
245133,2,18.973696042217817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
245134,1,21.811033719014723,1,21.811033719014723,1,21.811033719014723,1,21.811033719014723,0,0,0,1,0,0,0,0,Positive
245137,1,16.11809565095832,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
245138,1,19.286997125985916,1,19.286997125985916,1,19.286997125985916,0,0,0,0,0,1,0,0,0,0,Positive
245141,1,21.415840366072818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245145,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
245148,6,21.501094181657624,6,21.501094181657624,6,21.501094181657624,0,0,0,0,0,0,0,0,0,0,Positive
245150,1,18.78644336954169,1,18.78644336954169,1,18.78644336954169,0,0,0,0,0,1,0,0,0,0,Positive
245151,1,19.519293032620475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245155,1,18.909260758771037,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245157,1,18.325050512937114,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
245159,1,19.673443712447735,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245161,1,21.7203186778475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245163,1,15.841523896380552,0,0,1,15.698151323043781,0,0,0,0,1,1,0,0,1,1,Positive
245172,2,17.216707939626428,2,17.216707939626428,3,18.50654956680887,0,0,0,0,1,0,0,0,0,1,Positive
245177,1,20.5001222856322,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245179,1,24.586665664262178,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245181,1,16.11809565095832,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Positive
245183,1,39.61850321451139,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Negative
245184,4,40.73445978797372,4,40.73445978797372,4,40.73445978797372,0,0,0,0,0,0,0,0,0,0,Negative
245187,1,37.208091357552796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Negative
245189,1,19.12815193429819,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245190,13,28.070654016945273,13,28.070654016945273,13,28.070654016945273,0,0,0,0,1,1,0,0,0,0,Positive
245194,1,21.82187812561452,1,21.82187812561452,1,21.82187812561452,0,0,0,0,0,1,0,0,0,0,Positive
245198,1,20.72354060019553,1,20.72354060019553,1,20.72354060019553,0,0,0,0,0,1,0,0,0,0,Positive
245199,1,21.26850465489673,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245200,1,24.049166464122788,1,24.049166464122788,1,24.049166464122788,0,0,0,0,0,1,0,0,0,0,Positive
245201,1,22.341018832459376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245202,1,19.426923354633367,1,19.426923354633367,1,19.426923354633367,0,0,0,0,0,1,0,0,0,0,Positive
245205,2,21.638504015080176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
245212,1,20.125428836190792,1,20.125428836190792,1,20.125428836190792,0,0,0,0,0,1,0,0,0,0,Positive
245215,1,24.077651096822763,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245216,1,37.21493814312306,1,37.21493814312306,1,37.21493814312306,0,0,0,0,0,1,0,0,0,0,Negative
245218,1,22.974019674983328,1,22.974019674983328,1,22.974019674983328,0,0,0,0,0,1,0,0,0,0,Positive
245221,1,23.208172486734412,0,0,0,0,1,23.208172486734412,0,0,0,1,0,0,0,0,Positive
245222,1,25.328436022934504,1,25.328436022934504,1,25.328436022934504,0,0,0,0,0,1,0,0,0,0,Positive
245223,1,21.193269466192145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245224,1,18.420680743952367,1,18.420680743952367,1,18.420680743952367,0,0,0,0,0,1,0,0,1,0,Positive
245225,1,19.42688530329532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245226,1,19.207180726265136,1,19.207180726265136,1,19.207180726265136,0,0,0,0,0,1,0,0,0,0,Positive
245227,1,19.42646890336341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245228,1,19.426702484596113,1,19.426702484596113,1,19.426702484596113,0,0,0,0,0,1,0,0,0,0,Positive
245230,1,19.4268671691736,1,19.4268671691736,1,19.4268671691736,0,0,0,0,0,1,0,0,0,0,Positive
245231,1,19.426767045352555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245232,9,25.434517608415987,9,25.434517608415987,9,25.434517608415987,9,25.434517608415987,1,24.055470347121616,1,0,0,0,0,0,Negative
245233,1,21.97155596002341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245234,1,19.426700144300106,1,19.426700144300106,1,19.426700144300106,0,0,0,0,0,1,0,0,0,0,Positive
245235,7,22.956888383243705,0,0,0,0,7,22.956888383243705,0,0,0,0,0,0,0,0,Positive
245238,1,23.713975907574913,1,23.713975907574913,1,23.713975907574913,0,0,0,0,0,1,0,0,0,0,Positive
245241,1,20.022337878490358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245242,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,Positive
245248,1,21.463820153828763,1,21.463820153828763,1,21.463820153828763,0,0,0,0,0,1,0,0,0,0,Positive
245250,1,35.719687059921085,1,35.719687059921085,1,35.719687059921085,0,0,0,0,1,1,0,0,0,0,Negative
245251,1,19.403211563478344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245252,1,18.422096151789926,1,18.422096151789926,1,18.422096151789926,0,0,0,0,0,1,0,0,1,0,Positive
245253,11,24.83413970111972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
245255,1,36.89870658239323,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
245256,1,20.710008419455416,1,20.710008419455416,1,20.710008419455416,0,0,0,0,0,1,0,0,0,0,Positive
245259,1,21.13205873514725,0,0,0,0,1,21.13205873514725,0,0,0,1,0,0,0,0,Positive
245260,1,16.11809565095832,1,16.11809565095832,1,16.11809565095832,0,0,0,0,0,1,0,0,1,0,Positive
245262,9,37.12164123058975,9,37.12164123058975,9,37.12164123058975,0,0,0,0,0,0,0,0,0,0,Negative
245263,1,21.733046911907905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245265,3,21.180488131827413,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
245267,1,18.683045008419857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245268,1,18.420680743952367,1,18.420680743952367,1,18.420680743952367,0,0,0,0,0,1,0,0,1,0,Positive
245270,1,19.204582287780774,1,19.204582287780774,1,19.204582287780774,0,0,0,0,0,1,0,0,0,0,Positive
245272,1,18.665190883252144,1,18.665190883252144,1,18.665190883252144,0,0,0,0,0,1,0,0,0,0,Positive
245273,1,18.28271955424846,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
245278,1,22.062845320137463,1,22.062845320137463,1,22.062845320137463,0,0,0,0,0,1,0,0,0,0,Positive
245279,1,36.443330316131686,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Negative
245283,5,26.082497007023232,0,0,2,10.162268481441469,0,0,0,0,1,1,0,0,0,0,Negative
245284,1,28.324168296488494,1,28.324168296488494,1,28.324168296488494,0,0,0,0,1,1,0,0,0,0,Negative
245286,2,23.94374038317831,2,23.94374038317831,2,23.94374038317831,0,0,0,0,1,0,0,0,0,0,Positive
245287,1,19.519293032620475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245292,1,20.004733127134784,1,20.004733127134784,1,20.004733127134784,0,0,0,0,1,1,0,0,0,0,Positive
245293,1,20.72326583694641,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245305,1,20.530033469954645,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245308,1,21.135375487773246,1,21.135375487773246,1,21.135375487773246,0,0,0,0,0,1,0,0,0,0,Positive
245319,1,21.734746741424313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245320,1,19.806975105072254,1,19.806975105072254,1,19.806975105072254,0,0,0,0,0,1,0,0,0,0,Positive
245321,1,24.630276300551014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245323,1,11.696446302339664,0,0,1,11.696454625650345,0,0,0,0,1,1,0,0,1,1,Positive
245324,1,20.93154703501809,1,20.93154703501809,1,20.93154703501809,0,0,0,0,0,1,0,0,0,0,Positive
245328,1,9.882825556088033,1,9.882825556088033,1,9.882825556088033,0,0,0,0,0,1,0,0,1,0,Positive
245330,1,19.0358663830426,1,19.0358663830426,1,19.0358663830426,0,0,0,0,1,1,0,0,0,0,Positive
245331,2,22.202415125066402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
245332,1,18.199794879643804,1,18.199794879643804,1,18.199794879643804,0,0,0,0,0,1,0,0,1,0,Positive
245333,1,17.840862248699423,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
245340,1,20.98702652288652,1,20.98702652288652,1,20.98702652288652,1,20.98702652288652,0,0,0,1,0,0,0,0,Positive
245341,1,20.963510330073316,0,0,0,0,1,20.963510330073316,0,0,0,1,0,0,0,0,Positive
245343,1,25.22529526401499,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245344,1,20.903138564470648,1,20.903138564470648,1,20.903138564470648,0,0,0,0,0,1,0,0,0,0,Positive
245345,1,17.72813338346439,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
245347,1,19.33697147582652,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245348,1,20.030118656386467,1,20.030118656386467,1,20.030118656386467,0,0,0,0,0,1,0,0,0,0,Positive
245349,1,23.025850929940457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245351,1,19.519293032620475,0,0,2,19.11382792451231,0,0,0,0,0,1,0,0,0,0,Positive
245352,2,19.06253463012476,2,19.06253463012476,2,19.06253463012476,0,0,0,0,0,0,0,0,0,0,Positive
245355,1,36.5897563383929,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245357,1,18.420680743952367,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
245358,19,39.761666884950834,19,39.761666884950834,19,39.761666884950834,0,0,0,0,1,0,0,0,0,0,Negative
245370,15,41.85272239566802,15,41.85272239566802,15,41.85272239566802,0,0,0,0,0,0,0,0,0,0,Negative
245379,4,22.656132719808678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
245400,3,20.372143704716304,3,20.372143704716304,3,20.372143704716304,0,0,0,0,0,0,0,0,0,0,Negative
245406,4,45.40335897917353,4,45.40335897917353,4,45.40335897917353,0,0,0,0,0,0,0,0,0,0,Negative
245409,2,18.657894618373064,0,0,1,17.343729031993583,0,0,0,0,1,0,0,0,0,1,Positive
245415,1,21.556174959881517,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245430,2,9.90358754753646,2,9.90358754753646,2,9.90358754753646,0,0,0,0,0,0,0,0,0,0,Positive
245457,1,18.420680743952367,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
245463,1,18.641581782713796,0,0,0,0,1,18.641581782713796,0,0,0,1,0,0,0,0,Positive
245466,1,9.305650551780507,1,9.305650551780507,1,9.305650551780507,0,0,0,0,0,1,0,0,1,0,Positive
245472,2,19.90228528487658,2,19.90228528487658,2,19.90228528487658,0,0,0,0,0,0,0,0,0,0,Positive
245475,5,22.83037520477854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
245511,2,22.658018255105826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
245517,1,22.509238382852907,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245518,1,22.1095601980663,1,22.1095601980663,1,22.1095601980663,0,0,0,0,0,1,0,0,0,0,Positive
245520,1,19.90228528487658,1,19.90228528487658,2,19.98929666186621,0,0,0,0,0,1,0,0,0,0,Positive
245526,1,9.337501517592862,1,9.337501517592862,1,9.337501517592862,0,0,0,0,0,1,0,0,1,0,Positive
245535,1,19.390625980362014,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
245538,1,21.712063259607316,1,21.712063259607316,1,21.712063259607316,0,0,0,0,0,1,0,0,0,0,Positive
245544,4,25.333423564445543,4,25.333423564445543,4,25.333423564445543,0,0,0,0,0,0,0,0,0,0,Positive
245568,2,22.91678654307921,2,22.91678654307921,2,22.91678654307921,2,22.91678654307921,1,22.1095601980663,1,0,0,0,0,0,Positive
245595,6,20.17714097657738,0,0,4,19.427968498235348,0,0,0,0,0,0,0,0,0,0,Positive
245610,2,10.126631103850338,2,10.126631103850338,2,10.126631103850338,0,0,0,0,0,0,0,0,0,0,Positive
245613,4,20.02454314205328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
245634,4,25.086364461734775,4,25.086364461734775,4,25.086364461734775,0,0,0,0,0,0,0,0,0,0,Positive
245661,3,19.748259597237475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
245667,3,21.696314862578706,0,0,1,16.11809565095832,0,0,0,0,1,1,0,0,0,0,Negative
245676,7,11.418614785498987,7,11.418614785498987,14,12.111761966058932,0,0,0,0,0,0,0,0,0,0,Positive
245691,3,20.76165983731298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
245697,1,17.49461741542938,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
245700,2,22.210757042864444,2,22.210757042864444,2,22.210757042864444,0,0,0,0,0,0,0,0,0,0,Positive
245712,4,25.740545673761336,4,25.740545673761336,4,25.740545673761336,0,0,0,0,0,0,0,0,0,0,Positive
245730,6,11.127027662354593,6,11.127027662354593,6,11.127027662354593,0,0,0,0,0,0,0,0,0,0,Positive
245739,2,10.373491181781864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
245742,10,11.688356671059429,10,11.688356671059429,10,11.688356671059429,0,0,0,0,0,0,0,0,0,0,Positive
245775,1,20.445730115738506,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245787,3,24.730599022178883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
245790,2,37.74086630538479,2,37.74086630538479,2,37.74086630538479,0,0,0,0,0,0,0,0,0,0,Negative
245793,1,19.680246211470212,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
245835,1,18.565473488853907,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
245850,7,44.56005809684327,7,44.56005809684327,7,44.56005809684327,0,0,0,0,0,0,0,0,0,0,Negative
245865,6,11.418614785498987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
245871,1,9.22029070282935,0,0,1,9.22029070282935,0,0,0,0,1,1,0,0,1,1,Positive
245895,2,27.199636711285812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
245898,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,Positive
245901,3,21.65597069495897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
245934,1,19.52262082271315,1,19.52262082271315,1,19.52262082271315,0,0,0,0,0,1,0,0,0,0,Positive
245955,4,23.538386128729964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
245973,2,10.03403324238277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
245982,2,19.22156062431519,2,19.22156062431519,2,19.22156062431519,0,0,0,0,0,0,0,0,0,0,Positive
245988,1,27.90578994467784,1,27.90578994467784,1,27.90578994467784,0,0,0,0,0,1,0,0,0,0,Positive
246072,9,19.8756430104301,9,19.8756430104301,9,19.8756430104301,0,0,0,0,0,0,0,0,0,0,Negative
246075,4,20.38328057085677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
246087,3,23.942141661814613,0,0,2,14.508657738524219,0,0,0,0,0,0,0,0,0,0,Negative
246099,41,21.909313321085964,0,0,18,20.45475571452433,0,0,0,0,1,0,0,0,0,0,Positive
246102,1,17.909855120186375,1,17.909855120186375,1,17.909855120186375,0,0,0,0,0,1,0,0,1,0,Positive
246104,1,24.124463218608568,1,24.124463218608568,1,24.124463218608568,0,0,0,0,1,1,0,0,0,0,Positive
246165,1,11.512925464970229,0,0,1,11.51293546492023,0,0,0,0,1,1,0,0,1,1,Positive
246171,2,12.013524979859787,0,0,2,12.013531041512861,0,0,0,0,0,0,0,0,0,0,Positive
246174,18,22.90795562390699,18,22.90795562390699,20,22.915079816137418,0,0,0,0,1,0,0,0,0,0,Positive
246180,1,9.645493723786172,1,9.645493723786172,2,10.338640904346118,0,0,0,0,1,1,0,0,1,1,Positive
246183,6,16.37451907274449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
246189,1,20.514902517868787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
246201,6,19.16389346551903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
246204,2,20.446193943606644,2,20.446193943606644,2,20.446193943606644,0,0,0,0,0,0,0,0,0,0,Positive
246234,1,23.718914106972203,1,23.718914106972203,1,23.718914106972203,0,0,0,0,0,1,0,0,0,0,Positive
246246,2,10.04828029743767,2,10.04828029743767,8,12.683545187872827,0,0,0,0,1,0,0,0,0,1,Positive
246261,6,22.335484400783564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
246285,5,42.71909728261852,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
246291,5,11.192568674181793,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Negative
246294,7,27.96197391141014,7,27.96197391141014,7,27.96197391141014,0,0,0,0,0,0,0,0,0,0,Positive
246315,1,23.026146327906183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
246333,1,23.058521137222698,0,0,1,18.27874648881341,0,0,0,0,1,1,0,0,0,1,Positive
246336,1,21.30907276568569,1,21.30907276568569,1,21.30907276568569,0,0,0,0,0,1,0,0,0,0,Positive
246378,5,46.27750817472732,5,46.27750817472732,5,46.27750817472732,0,0,0,0,0,0,0,0,0,0,Negative
246387,2,18.271874934821295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
246405,1,18.420680743952367,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
246425,1,19.11382792451231,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
246426,4,12.206092645330177,4,12.206092645330177,4,12.206092645330177,0,0,0,0,0,0,0,0,0,0,Positive
246432,1,16.11809565095832,1,16.11809565095832,1,16.11809565095832,0,0,0,0,0,1,0,0,1,0,Positive
246444,2,23.7189981105004,2,23.7189981105004,2,23.7189981105004,0,0,0,0,0,0,0,0,0,0,Positive
246447,4,24.64695095278192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
246450,2,21.7298792071284,2,21.7298792071284,2,21.7298792071284,0,0,0,0,0,0,0,0,0,0,Positive
246459,7,21.72021447183802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
246477,5,27.408340037747152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Negative
246486,1,20.72326583694641,1,20.72326583694641,1,20.72326583694641,0,0,0,0,0,1,0,0,0,0,Positive
246495,1,19.11382792451231,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
246498,1,21.816825807120498,1,21.816825807120498,1,21.816825807120498,0,0,0,0,1,1,0,0,0,0,Positive
246528,3,23.01126924909337,3,23.01126924909337,3,23.01126924909337,0,0,0,0,0,0,0,0,0,0,Negative
246549,1,15.60727002719233,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
246561,3,20.85222736952322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
246564,5,24.823821069036246,5,24.823821069036246,5,24.823821069036246,0,0,0,0,0,0,0,0,0,0,Negative
246573,6,21.44110563009673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
246579,3,20.77680660387444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
246582,2,18.55265819608651,2,18.55265819608651,3,18.69007498627321,0,0,0,0,1,0,0,0,0,1,Positive
246584,1,19.596911052343348,1,19.596911052343348,1,19.596911052343348,0,0,0,0,1,1,0,0,0,0,Positive
246594,3,25.51142402427162,3,25.51142402427162,3,25.51142402427162,0,0,0,0,0,0,0,0,0,0,Negative
246597,2,21.82187812561452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
246624,2,22.25024101162826,2,22.25024101162826,2,22.25024101162826,0,0,0,0,0,0,0,0,0,0,Positive
